Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,symbol,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT,Close_GOOG,High_GOOG,Low_GOOG,Open_GOOG,Volume_GOOG,Close_AMZN,High_AMZN,Low_AMZN,Open_AMZN,Volume_AMZN,Close_META,High_META,Low_META,Open_META,Volume_META,Close_NVDA,High_NVDA,Low_NVDA,Open_NVDA,Volume_NVDA,Close_TSLA,High_TSLA,Low_TSLA,Open_TSLA,Volume_TSLA,Close_JPM,High_JPM,Low_JPM,Open_JPM,Volume_JPM,Close_BAC,High_BAC,Low_BAC,Open_BAC,Volume_BAC,Close_WFC,High_WFC,Low_WFC,Open_WFC,Volume_WFC,Close_KO,High_KO,Low_KO,Open_KO,Volume_KO,Close_PEP,High_PEP,Low_PEP,Open_PEP,Volume_PEP,Close_MCD,High_MCD,Low_MCD,Open_MCD,Volume_MCD,Close_NKE,High_NKE,Low_NKE,Open_NKE,Volume_NKE,Close_PG,High_PG,Low_PG,Open_PG,Volume_PG,Close_DIS,High_DIS,Low_DIS,Open_DIS,Volume_DIS,Close_NFLX,High_NFLX,Low_NFLX,Open_NFLX,Volume_NFLX,Close_ORCL,High_ORCL,Low_ORCL,Open_ORCL,Volume_ORCL,Close_CRM,High_CRM,Low_CRM,Open_CRM,Volume_CRM,date
,AAPL,AAPL,AAPL,AAPL,AAPL,,MSFT,MSFT,MSFT,MSFT,MSFT,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,NVDA,NVDA,NVDA,NVDA,NVDA,TSLA,TSLA,TSLA,TSLA,TSLA,JPM,JPM,JPM,JPM,JPM,BAC,BAC,BAC,BAC,BAC,WFC,WFC,WFC,WFC,WFC,KO,KO,KO,KO,KO,PEP,PEP,PEP,PEP,PEP,MCD,MCD,MCD,MCD,MCD,NKE,NKE,NKE,NKE,NKE,PG,PG,PG,PG,PG,DIS,DIS,DIS,DIS,DIS,NFLX,NFLX,NFLX,NFLX,NFLX,ORCL,ORCL,ORCL,ORCL,ORCL,CRM,CRM,CRM,CRM,CRM,
2025-12-03,,,,,,TSLA,,,,,,,,,,,,,,,,,,,,,,,,,,446.739990234375,447.9200134277344,431.1099853515625,432.1000061035156,87483000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-03
2025-12-04,,,,,,TSLA,,,,,,,,,,,,,,,,,,,,,,,,,,454.5299987792969,454.6300048828125,445.3900146484375,449.94000244140625,71906500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-04
2025-12-05,,,,,,TSLA,,,,,,,,,,,,,,,,,,,,,,,,,,455.0,458.8699951171875,451.6600036621094,453.0299987792969,56300700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-05
2025-12-01,,,,,,JPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.9200134277344,314.0400085449219,308.5400085449219,312.95001220703125,7727300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-01
2025-12-02,,,,,,JPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.8800048828125,310.4800109863281,307.0899963378906,308.739990234375,7249000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-02
2025-12-03,,,,,,JPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.1300048828125,312.3599853515625,306.79998779296875,307.20001220703125,8535300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-03
2025-12-04,,,,,,JPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.1000061035156,318.489990234375,313.0,313.260009765625,9627800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-04
2025-12-05,,,,,,JPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0400085449219,318.4800109863281,314.67999267578125,315.6400146484375,6518100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-05
2025-12-01,,,,,,BAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.96475601196289,53.621343723909824,52.934908528481905,53.22341016728565,30536500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-01
2025-12-02,,,,,,BAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.91501235961914,53.36268666959407,52.69615231527918,53.253254749936225,46073500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-02
2025-12-03,,,,,,BAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.81036376953125,53.95958981225188,52.905068471300034,52.97470627924275,37134400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-03
2025-12-04,,,,,,BAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.880001068115234,54.40725983611872,53.72082839504008,53.92974181689325,38529600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-04
2025-12-05,,,,,,BAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.95000076293945,54.83000183105469,53.7400016784668,53.93000030517578,33982200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-05
2025-12-01,,,,,,WFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4000015258789,86.55999755859375,85.16999816894531,85.83000183105469,9794000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-01
2025-12-02,,,,,,WFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.31999969482422,86.79000091552734,85.27999877929688,85.69000244140625,9484000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-02
2025-12-03,,,,,,WFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3499984741211,89.38999938964844,86.26000213623047,86.26000213623047,14439300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-03
2025-12-04,,,,,,WFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.20999908447266,90.62999725341797,89.31999969482422,89.4000015258789,13433000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-04
2025-12-05,,,,,,WFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.83000183105469,91.11000061035156,89.55000305175781,89.98999786376953,11210400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-05
2025-12-01,,,,,,KO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.94999694824219,72.91000366210938,71.93000030517578,72.5999984741211,14388100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-01
2025-12-02,,,,,,KO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.66999816894531,71.80000305175781,70.43000030517578,71.80000305175781,19871300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-02
2025-12-03,,,,,,KO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.80999755859375,71.4000015258789,70.61000061035156,70.87999725341797,17001700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-03
2025-12-04,,,,,,KO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.44999694824219,71.33999633789062,70.37000274658203,70.83000183105469,17710000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-04
2025-12-05,,,,,,KO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,70.70999908447266,69.87000274658203,70.31999969482422,13974600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-05
2025-12-01,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0618133544922,148.36882333102412,147.07149953739335,147.19034747091814,7623300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-01
2025-12-02,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.1705322265625,148.06180858886836,145.11067773997812,148.01230498839848,6830300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-02
2025-12-03,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.6258544921875,149.2402822427544,146.4773134709577,147.2497570033305,5109200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-03
2025-12-04,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.48699951171875,146.8140163362829,144.71455598034626,146.31885945150623,6803000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-04
2025-12-05,,,,,,PEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.02000427246094,145.8000030517578,144.50999450683594,145.6199951171875,5971300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-05
2025-12-01,,,,,,MCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.57000732421875,309.5,303.3699951171875,309.4800109863281,3354100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-01
2025-12-02,,,,,,MCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.7200012207031,303.82000732421875,299.5899963378906,303.79998779296875,3947800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-02
